codigoCredito,codigoOficina,tipoCredito,sector,destinoCredito,fechaAperturaMin,fechaAperturaMax,montoApertura,numeroCuotas,interes,condicionCredito,esDeudor,cuentaUnica,periodos
035710065885,035,RECURRENTE,PYMES,AFINFORMAL,2017-03-08,2017-11-29,25156.0,24,9551.56,NORMAL,0,1,sem4
035710065927,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-11-29,2017-11-29,1000.0,12,290.54,NORMAL,0,1,sem2
035710065943,035,RECURRENTE,PYMES,AFINFORMAL,2017-11-30,2017-11-30,35000.0,30,11428.06,NORMAL,0,1,sem5
035710066404,035,RECURRENTE,PYMES,CTINFORMAL,2017-01-17,2017-11-30,16043.39,30,8439.56,NORMAL,1,1,sem5
035710066453,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-11-29,2017-11-29,2078.0,12,460.83,NORMAL,0,1,sem2
035710067139,035,RECURRENTE,PYMES,AFINFORMAL,2017-03-29,2017-11-30,20000.0,12,3490.2,NORMAL,0,1,sem2
035710067071,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-11-30,2017-11-30,1078.0,12,267.69,NORMAL,0,1,sem2
035710067121,035,RECURRENTE,PYMES,AFINFORMAL,2017-11-30,2017-11-30,35000.0,24,11664.95,NORMAL,0,1,sem4
035710066800,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-11-30,2017-11-30,5000.0,12,1089.09,NORMAL,0,1,sem2
035710089620,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-12-30,2017-12-30,5000.0,12,1018.36,NORMAL,0,1,sem2
035710067097,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-11-30,2017-11-30,3060.0,12,718.13,NORMAL,0,1,sem2
035710067154,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-11-30,2017-11-30,5000.0,12,1089.6,NORMAL,0,1,sem2
035710067188,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-11-30,2017-11-30,4060.0,12,930.26,NORMAL,0,1,sem2
035710067113,035,RECURRENTE,PYMES,AFINFORMAL,2017-02-28,2017-11-30,35000.0,24,11795.78,NORMAL,1,1,sem4
035710067162,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-09,2017-11-30,5000.0,15,1373.45,NORMAL,0,1,sem3
035710068327,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-25,2017-12-01,5000.0,12,1009.06,NORMAL,0,1,sem2
035710069176,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-08,2017-12-04,5100.0,18,1673.26,NORMAL,0,1,sem3
035710069192,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-12-04,2017-12-04,1560.0,12,378.52,NORMAL,0,1,sem2
035710069184,035,RECUPERADO,MICROEMPRESA,AFFORMAL,2017-12-04,2017-12-04,10000.0,24,4069.5,NORMAL,0,1,sem4
035710069853,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-19,2017-12-05,2000.0,12,463.19,NORMAL,0,0,sem2
035710069218,035,RECUPERADO,PYMES,AFINFORMAL,2017-12-04,2017-12-04,20000.0,24,6436.81,NORMAL,0,1,sem4
035710069226,035,NUEVO,PYMES,AFINFORMAL,2017-12-05,2017-12-05,35000.0,36,17909.71,NORMAL,0,1,sem6
035710069200,035,RECUPERADO,CONSUMO,CONSUMO,2017-12-04,2017-12-04,2000.0,12,472.55,NORMAL,0,1,sem2
035710069887,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-24,2017-12-05,6060.0,15,1555.9,NORMAL,1,1,sem3
035710069911,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-27,2017-12-05,3000.0,12,740.74,NORMAL,0,1,sem2
035710069705,035,RECUPERADO,PYMES,AFINFORMAL,2017-09-19,2017-12-05,13000.0,12,2252.47,NORMAL,0,1,sem2
035710069937,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-05,2017-12-05,5117.0,18,1672.04,NORMAL,0,1,sem3
035710074523,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-12-07,2017-12-07,2000.0,10,437.96,NORMAL,0,1,sem2
035710069895,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-08-31,2017-12-05,2065.0,10,440.19,NORMAL,0,1,sem2
035710069960,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-12-06,2017-12-06,3078.0,12,666.65,NORMAL,0,1,sem2
035710069689,035,RECURRENTE,PYMES,AFINFORMAL,2017-09-12,2017-12-05,35000.0,24,9019.79,NORMAL,0,1,sem4
035710069945,035,RECURRENTE,PYMES,AFINFORMAL,2017-12-05,2017-12-05,90000.0,36,25438.62,NORMAL,0,1,sem6
035710069929,035,NUEVO,PYMES,AFINFORMAL,2017-12-05,2017-12-05,30000.0,24,9949.59,NORMAL,0,1,sem4
035710074606,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-12-11,2017-12-11,10000.0,12,1654.75,NORMAL,0,1,sem2
035710073541,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-01-17,2018-05-10,15000.0,12,3039.42,NORMAL,0,0,sem2
035710074481,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-09,2017-12-07,6000.0,18,1979.84,VENCIDO,1,0,sem3
035710078292,035,RECURRENTE,PYMES,AFINFORMAL,2017-06-28,2017-12-14,5000.0,15,1533.07,NORMAL,0,1,sem3
035710078284,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-28,2017-12-14,3000.0,12,813.11,NORMAL,1,1,sem2
035710070521,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-12-09,2017-12-09,3000.0,12,625.77,NORMAL,0,1,sem2
035710070620,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-01-31,2018-03-27,8000.0,15,2014.99,NORMAL,0,0,sem3
035710070828,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-12-23,2017-12-23,1000.0,12,210.33,NORMAL,0,1,sem2
035710070935,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-01-30,2017-12-27,7000.0,12,1447.51,NORMAL,0,1,sem2
035710070943,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-09,2017-12-18,3000.0,12,691.4,NORMAL,0,1,sem2
035710071073,035,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-12-22,2017-12-22,12000.0,15,3003.32,NORMAL,0,1,sem3
035710071115,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-20,2017-12-07,1500.0,12,480.83,NORMAL,0,1,sem2
035710071271,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-01-18,2017-12-12,1058.5,12,365.43,NORMAL,1,0,sem2
035710071420,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-26,2017-12-13,17000.0,12,2811.23,NORMAL,0,1,sem2
035710071560,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-12-13,2018-05-24,1000.0,12,225.01,NORMAL,0,0,sem2
035710071628,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-31,2018-05-04,12000.0,12,2157.95,NORMAL,0,0,sem2
035710071651,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-01-04,2017-12-29,2500.0,12,569.06,NORMAL,0,1,sem2
035710071669,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-08,2017-12-15,12000.0,12,2582.44,NORMAL,1,0,sem2
035710071743,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-12-11,2017-12-11,6060.0,12,1222.07,NORMAL,0,1,sem2
035710073723,035,RECURRENTE,PYMES,AFINFORMAL,2017-05-05,2017-12-06,25000.0,24,8702.98,NORMAL,0,1,sem4
035710073558,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-06,2017-12-06,10000.0,18,3143.13,NORMAL,0,1,sem3
035710073749,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-12-06,2017-12-06,15117.0,18,4660.56,NORMAL,0,1,sem3
035710074531,035,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-03-06,2018-03-19,6000.0,18,1876.4,NORMAL,0,0,sem3
035710074077,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-12-07,2017-12-07,3500.0,12,1021.98,NORMAL,0,1,sem2
035710074507,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-13,2017-12-07,8000.0,12,1639.51,NORMAL,0,0,sem2
035710074598,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-12-07,2017-12-07,20000.0,18,5018.32,NORMAL,1,1,sem3
035710074614,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-07,2017-12-07,20000.0,24,7593.9,NORMAL,0,1,sem4
035710074655,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-12-11,2017-12-11,10000.0,18,3024.87,NORMAL,0,1,sem3
035710074630,035,NUEVO,PYMES,CTINFORMAL,2017-12-09,2017-12-09,10078.0,12,2064.37,NORMAL,0,1,sem2
035710074648,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-09,2017-12-09,4078.0,12,832.27,NORMAL,0,1,sem2
035710075090,035,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-12-11,2017-12-11,3000.0,12,655.08,NORMAL,1,1,sem2
035710077534,035,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-05-17,2017-12-14,2000.0,12,435.69,NORMAL,0,1,sem2
035710075116,035,NUEVO,CONSUMO,CONSUMO,2017-12-11,2017-12-11,1120.0,12,376.49,NORMAL,1,1,sem2
035710077526,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-13,2017-12-13,4120.0,12,1142.33,NORMAL,0,1,sem2
035710075108,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-21,2017-12-11,3000.0,12,741.2,NORMAL,0,1,sem2
035710075124,035,RECURRENTE,PYMES,CTINFORMAL,2017-12-11,2017-12-11,20000.0,18,5162.12,NORMAL,0,1,sem3
035710075140,035,NUEVO,MICROEMPRESA,CTINFORMAL,2017-12-11,2017-12-11,1000.0,12,288.64,NORMAL,0,1,sem2
035710075132,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-11,2017-12-11,3000.0,12,718.31,NORMAL,0,1,sem2
035710076080,035,NUEVO,MICROEMPRESA,AFINFORMAL,2017-12-13,2017-12-13,15000.0,18,3757.28,NORMAL,1,1,sem3
035710076387,035,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-12-07,2017-12-12,4000.0,18,1204.87,NORMAL,0,1,sem3
035710076395,035,NUEVO,MICROEMPRESA,CTINFORMAL,2017-12-13,2018-03-12,2000.0,12,437.18,NORMAL,0,0,sem2
